95,3,360,-543.2801,16.55,4.01,4113,0.003296,0.7,123.4,0,,0,0,9.76e-05
96,2,360,-609.0003,19.25,4.3,4279,0.00401,0.8,127.2,0,,0,0,9.74e-05
97,0,360,-576.3834,18.64,4.83,4620,0.00401,1.0,124.6,0,,0,0,9.73e-05
98,0,360,-325.6125,39.09,1.67,1245,0.00401,1.0,21.7,0,,0,0,9.72e-05
99,4,360,-555.9347,15.24,3.7,4015,0.00401,0.6,127.3,0,,0,0,9.71e-05
100,5,360,-680.8689,14.21,3.66,4367,0.00401,0.5,136.7,0,,0,0,9.7e-05
101,6,360,-577.8052,16.56,3.08,4376,0.00401,0.4,130.7,0,,0,0,9.69e-05
102,7,360,-1098.5014,14.91,15.22,3534,0.00401,0.3,116.7,1,"EXT_N_N06_in,SRC_R2_DE_N15,EXT_E_N15_in",3,0,9.67e-05
103,1,360,-579.3192,19.38,5.29,4553,0.00401,0.9,128.7,0,,0,0,9.66e-05
104,9,360,-596.3932,13.71,3.33,3828,0.00401,0.1,136.8,0,,0,0,9.65e-05
105,8,360,-520.7651,14.71,3.11,3912,0.00401,0.2,135.1,0,,0,0,9.64e-05
106,4,360,-359.5263,41.14,2.18,1248,0.00401,0.6,21.8,0,,0,0,9.62e-05
107,7,360,-299.2641,41.4,1.89,1246,0.00401,0.3,19.9,0,,0,0,9.61e-05
108,3,360,-709.6963,13.22,3.75,4007,0.00401,0.7,125.8,1,SRC_R1_CD_N04,1,0,9.6e-05
109,2,360,-729.5513,15.21,4.59,4157,0.00401,0.8,112.1,0,,0,0,9.58e-05
110,0,360,-517.3412,16.49,5.01,4605,0.00401,1.0,97.0,0,,0,0,9.57e-05
111,5,360,-560.0705,15.8,4.24,4296,0.00401,0.5,97.3,0,,0,0,9.55e-05
112,8,360,-548.1307,15.3,3.54,4104,0.00401,0.2,101.4,0,,0,0,9.54e-05
113,3,360,-634.9108,15.8,3.21,4147,0.00401,0.7,97.0,0,,0,0,9.52e-05
114,2,360,-600.0085,15.7,3.5,4237,0.00401,0.8,93.5,0,,0,0,9.51e-05
115,5,360,-537.3279,17.31,4.12,4279,0.00401,0.5,80.1,0,,0,0,9.49e-05
116,0,360,-619.6193,15.95,3.92,4489,0.00401,1.0,91.7,0,,0,0,9.48e-05
117,3,360,-580.6947,13.93,4.96,4241,0.00401,0.7,79.3,0,,0,0,9.46e-05
118,2,360,-590.1415,17.1,3.33,4231,0.00401,0.8,78.1,0,,0,0,9.45e-05
119,5,360,-562.3993,16.98,6.27,4185,0.00401,0.5,75.0,0,,0,0,9.43e-05
120,3,360,-584.6069,15.46,5.07,4292,0.00401,0.7,77.2,0,,0,0,9.41e-05
121,2,360,-580.5191,14.5,4.25,4300,0.00401,0.8,75.2,0,,0,0,9.4e-05
122,5,360,-503.7836,18.65,3.21,4291,0.00401,0.5,77.0,0,,0,0,9.38e-05
123,3,360,-569.7275,15.51,3.17,4338,0.00401,0.7,76.3,0,,0,0,9.36e-05
124,2,360,-530.2548,17.97,3.11,4427,0.00401,0.8,70.6,0,,0,0,9.35e-05
125,5,360,-608.3276,13.5,4.61,3961,0.00401,0.5,77.4,0,,0,0,9.33e-05
126,2,360,-274.5357,43.83,1.08,1248,0.00401,0.8,14.2,0,,0,0,9.31e-05
127,3,360,-609.3193,15.08,3.41,4129,0.00401,0.7,75.9,0,,0,0,9.29e-05
128,5,360,-541.311,16.4,3.59,4180,0.00401,0.5,73.5,0,,0,0,9.28e-05
129,2,360,-581.9484,17.18,5.33,4358,0.00401,0.8,73.4,0,,0,0,9.26e-05
130,3,360,-533.2997,17.23,3.17,4487,0.00401,0.7,73.6,0,,0,0,9.24e-05
131,2,360,-607.6918,15.18,4.21,4463,0.00401,0.8,74.5,0,,0,0,9.22e-05
132,5,360,-572.8561,15.1,4.31,4124,0.00401,0.5,75.6,0,,0,0,9.2e-05
133,5,360,-644.9381,15.32,4.02,4015,0.00401,0.5,74.4,0,,0,0,9.18e-05
134,3,360,-541.4531,15.97,4.39,4197,0.00401,0.7,73.0,0,,0,0,9.16e-05
135,3,360,-580.8047,16.2,3.82,4182,0.003297,0.7,86.8,0,,0,0,9.15e-05
136,5,360,-562.6506,15.12,4.1,4159,0.004317,0.5,113.3,0,,0,0,9.13e-05
137,8,360,-773.3373,12.57,4.48,3865,0.003009,0.2,660.6,1,"SRC_RM_AB_N08,SRC_R2_BC_N12,SRC_R2_CD_N14",3,0,9.11e-05
138,9,360,-558.0231,14.2,3.48,4244,0.003012,0.1,770.8,1,EXT_W_N11_in,1,0,9.09e-05
139,2,360,-804.1663,15.18,4.62,4206,0.005523,0.8,226.4,1,SRC_R1_CD_N03,1,0,9.07e-05
140,4,360,-1003.4706,18.56,7.56,4379,0.003894,0.6,765.5,1,"EXT_E_N10_in,SRC_RM_BC_N08",2,0,9.05e-05
